266;Holgersson
266;Nguyen
268;Westin
269;Antonsson
270;Sjöblom
271;Palmqvist
272;Sjöstrand
273;Ekholm
274;Svedberg
275;Hellgren
276;Krantz
277;Salomonsson
278;Sandin
279;Sahlin
280;Lindmark
281;Hammar
282;Engman
283;Westberg
284;Lantz
285;Lundell
286;Nordgren
287;Sjöholm
288;Wahlberg
289;Broberg
290;Svanberg
291;Hult
292;Wall
293;Hultman
294;Malmqvist
295;Bäck
296;Gabrielsson
297;Malmgren
298;Nylander
299;Hultgren
300;Hägg
301;Christensen
302;Åkerlund
303;Blomgren
304;Henningsson
305;Ekstrand
306;Broman
307;Rydén
307;Svahn
309;Engberg
310;Jeppsson
311;Sandgren
312;Ekelund
313;Bodin
314;Strid
315;Karlberg
316;Engdahl
317;Hussein
318;Thorén
319;Hallin
320;Asp
321;Melander
322;Haraldsson
323;Nordberg
324;Vilhelmsson
325;Sjölund
326;Helgesson
327;Andrén
328;Brännström
329;Lindskog
330;Sandell
331;Kvist
332;Israelsson
333;Burman
334;Kristensson
335;Hammarström
336;Mohammed
337;Norling
338;Vesterlund
339;Skoog
340;Östberg
341;Granström
342;Lundh
343;Olsen
344;Bohlin
345;Einarsson
346;Söderqvist
347;Forsgren
348;Linde
349;Kristoffersson
350;Lidén
351;Carlson
352;Robertsson
353;Granlund
354;Bolin
355;Norrman
356;Lindfors
357;Eklöf
358;Wennberg
359;Lindquist
360;Elofsson
361;Bylund
362;Green
362;Viberg
364;Lundquist
365;Ekdahl
365;Johnson
367;Sjöstedt
368;Edman
369;Svantesson
370;Ahlqvist
371;Blixt
372;Söderholm
373;Lundblad
374;Norgren
375;Brodin
376;Wilhelmsson
377;Granath
378;Almgren
379;Turesson
380;Landin
381;Wester
382;Häggström
383;Halvarsson
384;Forsell
385;Thulin
386;Frank
387;Borgström
387;Gren
389;Folkesson
390;Vallin
391;Werner
392;Sörensen
393;Palmgren
394;Sundell
395;Holst
396;Bergsten
396;Stark
398;Ahlin
398;Vestin
