378;Nordal
379;Lauritsen
380;Nyland
380;Schei
382;Meling
383;Tveiten
384;Søvik
385;Steinsland
386;Skogstad
387;Solstad
388;Rogne
389;Ramberg
389;Vinje
391;Langseth
391;Nyheim
391;Skar
394;Øvrebø
395;Gravdal
395;Nesheim
397;Tandberg
398;Huseby
399;Bertelsen
400;Norum
401;Svensen
402;Enoksen
403;Lyngstad
404;Westby
405;Evjen
406;Winther
407;Blom
408;Odden
409;Didriksen
410;Benjaminsen
411;Horn
412;Frydenlund
413;Bergh
414;Bekken
415;Brenden
416;Stensland
417;Bruun
418;Hansson
419;Eidem
420;Lia
420;Thomsen
422;Berntzen
422;Nordheim
422;Singh
425;Bekkevold
425;Lohne
427;Huse
428;Nordgård
429;Haugerud
430;Ingvaldsen
431;Sæter
432;Alstad
432;Blindheim
434;Brun
434;Stenseth
436;Fagerli
436;Fossen
438;Ueland
439;Heimdal
440;Jonsson
441;Gilje
442;Hopland
443;Nyberg
444;Korneliussen
445;Handeland
446;Sollie
447;Nicolaysen
448;Lange
449;Aasland
450;Jørstad
